Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,rent_max,rent_min,Sqft_max,Sqft_min,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1136 South Stanley Avenue,Los Angeles,CA,90019,"$4,950",1932.0,21,Single-Family Home,"1,700",(323) 646-6722,3,3,2.0,2.0,216.0,,1215.0,,290.0,,1.0,4.0,1.0,5.0,1.0,6.0,83.0,15.0,0.0,0.0,199.0,13.0,35.0,66.0,384.0,120.0,314.0,102.0,34.054423,-118.359463,9,44653,3.14,12.3,39.5,1.53,63,3.6,2700.0,0.72,0.087,0.15,0.096,130.0,44,59,28,8,9,6,11,https://www.trulia.com/c/ca/los-angeles/1136-s-stanley-ave-los-angeles-ca-90019--1015277565,,4950.0,,1700.0,6.0,37.0,216900.0,1002.0,60372169001002.0,Block 1002,G5040,U,51445.0,U,S,16777.0,0.0,34.0545823,-118.3588838,1,Jalen Jackson,male,black,high,1136 South Stanley Avenue,5/21/18 9:46
1401 South Saint Andrews Place #202,Los Angeles,CA,90019,"$3,000",2007.0,13,Multi-Family,"1,110",(213) 718-7766,3,3,2.0,2.0,216.0,,1213.0,,291.0,,1.0,5.0,1.0,5.0,0.0,0.0,83.0,15.0,0.0,0.0,362.0,47.0,46.0,51.0,366.0,34.0,229.0,49.0,34.04606500000001,-118.311623,9,78536,3.14,12.4,38.8,1.76,62,3.2,3000.0,0.58,0.11,0.21,0.13,3.5,78,94,63,35,34,6,11,https://www.trulia.com/c/ca/los-angeles/1401-s-saint-andrews-pl-202-los-angeles-ca-90019--2121055054,,3000.0,,1110.0,6.0,37.0,221304.0,2000.0,60372213042000.0,Block 2000,G5040,U,51445.0,U,S,26791.0,0.0,34.04627670000001,-118.3123135,2,Lamar Williams,male,black,medium,1401 South Saint Andrews Place #202,5/21/18 9:47
547 West 88th Street,Los Angeles,CA,90044,"$2,500",,47,Multi-Family,"1,765",(310) 850-0741,3,3,2.0,2.0,248.0,,741.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,84.0,14.0,0.0,0.0,52.0,21.0,6.0,3.0,72.0,2.0,41.0,4.0,33.957379,-118.284314,9,62703,3.14,12.6,37.2,2.09,55,4.0,5300.0,0.61,0.1,0.4,0.19,0.049,85,99,72,17,43,10,7,https://www.trulia.com/c/ca/los-angeles/547-w-88th-st-los-angeles-ca-90044--1002218203,,2500.0,,1765.0,6.0,37.0,240300.0,2002.0,60372403002002.0,Block 2002,G5040,U,51445.0,U,S,158625.0,0.0,33.9568987,-118.2848254,3,DaQuan Ronison,male,black,low,547 West 88th Street,5/21/18 9:48
167 North Gardner Street,Los Angeles,CA,90036,"$6,199",1927.0,31,Single-Family Home,"1,812",(323) 337-2410,3,3,2.0,2.0,6.0,,108.0,,17.0,,1.0,8.0,1.0,7.0,1.0,6.0,88.0,3.0,0.0,3.0,300.0,28.0,83.0,97.0,1037.0,168.0,502.0,178.0,34.075497,-118.353254,9,47585,3.14,12.2,39.9,1.52,63,3.5,1600.0,0.68,0.099,0.24,0.1,16.0,29,32,27,10,4,5,12,https://www.trulia.com/c/ca/los-angeles/167-n-gardner-st-los-angeles-ca-90036--2115575410,,6199.0,,1812.0,6.0,37.0,214501.0,2000.0,60372145012000.0,Block 2000,G5040,U,51445.0,U,S,179875.0,0.0,34.073348200000005,-118.3547656,4,Nia Harris,female,black,high,167 North Gardner Street,5/21/18 9:49
7135 Hollywood Boulevard #201,Los Angeles,CA,90046,"$5,200",1965.0,10,Multi-Family,"1,500",(323) 810-1666,3,3,2.0,2.0,182.0,1.0,993.0,,,,1.0,8.0,1.0,3.0,1.0,7.0,88.0,6.0,0.0,4.0,291.0,29.0,200.0,57.0,517.0,180.0,416.0,142.0,34.101632,-118.346512,9,45695,3.14,12.1,40.5,2.04,64,3.5,3000.0,0.44,0.12,0.8,0.12,0.0061,35,33,38,14,7,2,12,https://www.trulia.com/c/ca/los-angeles/7135-hollywood-blvd-201-los-angeles-ca-90046--2077401145,,5200.0,,1500.0,6.0,37.0,189903.0,1000.0,60371899031000.0,Block 1000,G5040,U,51445.0,U,S,64981.0,0.0,34.10251029999999,-118.347202,5,Ebony James,female,black,medium,7135 Hollywood Boulevard #201,5/21/18 9:50
1355 Portia Street,Los Angeles,CA,90026,"$3,795",,4,Single-Family Home,"1,300",(310) 694-7577,3,3,2.0,2.0,24.0,2.0,210.0,,,,0.0,0.0,0.0,0.0,1.0,5.0,79.0,18.0,0.0,2.0,121.0,18.0,40.0,30.0,173.0,43.0,85.0,60.0,34.076903,-118.253547,9,38602,3.14,12.4,38.9,2.53,64,3.5,5100.0,0.65,0.25,1.6,0.32,0.59,64,78,50,17,27,5,10,https://www.trulia.com/c/ca/los-angeles/1355-portia-st-los-angeles-ca-90026--2077274599,,3795.0,,1300.0,6.0,37.0,197300.0,3010.0,60371973003010.0,Block 3010,G5040,U,51445.0,U,S,17934.0,0.0,34.0764528,-118.2542868,6,Shanice Thomas,female,black,low,1355 Portia Street,5/21/18 9:51
6201 West 6th Street,Los Angeles,CA,90048,"$4,900",,16,Multi-Family,"2,000",(310) 500-0894,3,3,2.0,2.0,5.0,,20.0,,12.0,,1.0,8.0,1.0,7.0,1.0,6.0,89.0,4.0,0.0,5.0,324.0,16.0,65.0,90.0,808.0,137.0,555.0,168.0,34.065137,-118.363447,9,45844,3.14,12.2,39.8,1.53,66,3.7,2400.0,0.65,0.09,0.16,0.093,33.0,31,38,24,9,4,6,11,https://www.trulia.com/c/ca/los-angeles/6201-w-6th-st-los-angeles-ca-90048--1058944156,,4900.0,,2000.0,6.0,37.0,214700.0,1006.0,60372147001006.0,Block 1006,G5040,U,51445.0,U,S,30322.0,0.0,34.06549879999999,-118.3631377,7,Caleb Peterson,male,white,high,6201 West 6th Street,5/21/18 9:52
1513 West 58th Place,Los Angeles,CA,90047,"$2,650",,7,Single-Family Home,"1,050",(818) 355-1144,3,3,2.0,2.0,104.0,,310.0,,82.0,,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.0,0.0,0.0,61.0,10.0,8.0,5.0,98.0,1.0,56.0,9.0,33.98836,-118.302943,9,49245,3.14,12.6,37.7,1.36,52,3.2,1200.0,0.82,0.084,1.1,0.18,0.0,81,99,62,14,39,8,9,https://www.trulia.com/c/ca/los-angeles/1513-w-58th-pl-los-angeles-ca-90047--2115633075,,2650.0,,1050.0,6.0,37.0,237202.0,1000.0,60372372021000.0,Block 1000,G5040,U,51445.0,U,S,17074.0,0.0,33.98873579999999,-118.3034695,8,Charlie Myers,male,white,medium,1513 West 58th Place,5/21/18 9:53
1818 Thayer Avenue #208,Los Angeles,CA,90025,"$8,500",1972.0,20,Multi-Family,"1,484",(310) 854-2684,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,8.0,2.0,3.0,1.0,6.0,86.0,7.0,2.0,2.0,249.0,8.0,41.0,42.0,433.0,61.0,239.0,101.0,34.054788,-118.426147,9,38182,3.14,11.9,40.3,1.68,62,3.6,2000.0,0.36,0.06,0.28,0.084,0.0,26,30,21,9,4,4,21,https://www.trulia.com/c/ca/los-angeles/1818-thayer-ave-208-los-angeles-ca-90025--2077268901,,8500.0,,1484.0,6.0,37.0,267100.0,1004.0,60372671001004.0,Block 1004,G5040,U,51445.0,U,S,18048.0,0.0,34.0544599,-118.4265442,9,Ronnie Miller,male,white,low,1818 Thayer Avenue #208,5/21/18 9:54
2472 Panorama Terrace,Los Angeles,CA,90039,"$8,500",1950.0,2,Single-Family Home,"1,589",(310) 908-4869,3,3,2.0,2.0,23.0,,316.0,,52.0,,1.0,9.0,1.0,7.0,1.0,7.0,91.0,5.0,0.0,3.0,144.0,10.0,51.0,39.0,179.0,41.0,107.0,88.0,34.104488,-118.27079,9,29710,3.14,12.2,39.9,1.6,56,2.7,1900.0,0.65,0.6,2.2,0.56,2.2,31,41,21,8,7,5,13,https://www.trulia.com/c/ca/los-angeles/2472-panorama-ter-los-angeles-ca-90039--2077347796,,8500.0,,1589.0,6.0,37.0,195100.0,3007.0,60371951003007.0,Block 3007,G5040,U,51445.0,U,S,49796.0,0.0,34.1056523,-118.2703625,10,Aubrey Murphy,female,white,high,2472 Panorama Terrace,5/21/18 9:55
