Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,rent_max,rent_min,Sqft_max,Sqft_min,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
823 North Alta Vista Boulevard,Los Angeles,CA,90046,"$4,000",,12,Apartment,1565,(323) 957-2255,3,3,2.0,2.0,19.0,,227.0,,48.0,,1.0,4.0,1.0,4.0,1.0,6.0,88.0,6.0,0.0,4.0,291.0,29.0,120.0,79.0,935.0,216.0,394.0,223.0,34.085978999999995,-118.347494,9,46995,3.14,12.2,40.2,1.76,63,3.4,2300.0,0.57,0.11,0.49,0.11,0.23,30,28,33,13,7,3,13,https://www.trulia.com/c/ca/los-angeles/3-bed-1565-sqft-4-000-823-n-alta-vista-blvd-los-angeles-ca-90046--1051506994,,4000.0,,1565.0,6.0,37.0,192001.0,2008.0,60371920012008.0,Block 2008,G5040,U,51445.0,U,S,22613.0,0.0,34.0861962,-118.348049,1,Jalen Jackson,male,black,high,823 North Alta Vista Boulevard,5/21/18 13:11
149 South Saint Andrews Place #4,Los Angeles,CA,90004,"$2,900",,4,Multi-Family,"1,200",(323) 673-1926,3,3,2.0,2.0,22.0,,264.0,,118.0,,1.0,7.0,1.0,7.0,1.0,4.0,77.0,19.0,0.0,1.0,518.0,35.0,101.0,107.0,534.0,63.0,364.0,89.0,34.071597,-118.311365,9,86097,3.14,12.4,39.3,1.72,65,3.3,1800.0,0.5,0.15,0.3,0.16,0.028,70,87,53,33,24,6,9,https://www.trulia.com/c/ca/los-angeles/149-s-saint-andrews-pl-4-los-angeles-ca-90004--2121185952,,2900.0,,1200.0,6.0,37.0,211500.0,2002.0,60372115002002.0,Block 2002,G5040,U,51445.0,U,S,22083.0,0.0,34.072087700000004,-118.3118762,2,Lamar Williams,male,black,medium,149 South Saint Andrews Place #4,5/21/18 13:12
2093 Mount Olympus Drive,Los Angeles,CA,90046,"$15,000",1973.0,9,Single-Family Home,"2,662",(310) 278-5883,3,3,2.0,2.0,75.0,,563.0,,100.0,,1.0,8.0,1.0,3.0,2.0,6.0,88.0,6.0,0.0,4.0,47.0,4.0,29.0,9.0,56.0,19.0,169.0,42.0,34.110363,-118.367033,9,10708,3.14,12.0,41.0,1.43,53,2.8,1300.0,0.51,0.11,0.55,0.094,0.11,22,23,21,3,2,5,14,https://www.trulia.com/c/ca/los-angeles/2093-mount-olympus-dr-los-angeles-ca-90046--1001764055,,15000.0,,2662.0,6.0,37.0,194102.0,2003.0,60371941022003.0,Block 2003,G5040,U,51445.0,U,S,248922.0,0.0,34.109463,-118.3687434,3,DaQuan Ronison,male,black,low,2093 Mount Olympus Drive,5/21/18 13:13
3274 Barham Boulevard,Los Angeles,CA,90068,"$5,200",,11,,"2,200",(424) 603-0000,3,3,2.0,2.0,73.0,,558.0,,95.0,,1.0,8.0,1.0,3.0,1.0,7.0,91.0,4.0,0.0,3.0,63.0,2.0,16.0,9.0,58.0,24.0,33.0,75.0,34.130429,-118.345598,9,6698,3.14,11.9,41.5,1.5,50,2.4,4400.0,0.43,0.15,1.5,0.11,1.5,22,26,18,7,2,5,12,https://www.trulia.com/c/ca/los-angeles/3274-barham-blvd-los-angeles-ca-90068--2077477615,,5200.0,,2200.0,6.0,37.0,189701.0,3016.0,60371897013016.0,Block 3016,G5040,U,51445.0,U,S,73268.0,0.0,34.1313946,-118.3471845,4,Nia Harris,female,black,high,3274 Barham Boulevard,5/21/18 13:14
8333 West 1st Street,Los Angeles,CA,90048,"$3,950",,75,Multi-Family,"1,700",(310) 467-4373,3,3,2.0,2.0,8.0,,187.0,,32.0,,1.0,7.0,1.0,7.0,1.0,6.0,89.0,4.0,0.0,5.0,415.0,16.0,118.0,109.0,1309.0,155.0,832.0,238.0,34.074467,-118.371219,9,40027,3.14,12.2,40.1,1.49,65,3.6,2700.0,0.56,0.087,0.18,0.08800000000000001,7.4,24,27,22,7,3,5,14,https://www.trulia.com/c/ca/los-angeles/8333-w-1st-st-los-angeles-ca-90048--2115647666,,3950.0,,1700.0,6.0,37.0,214800.0,1001.0,60372148001001.0,Block 1001,G5040,U,51445.0,U,S,17607.0,0.0,34.0752459,-118.3715887,5,Ebony James,female,black,medium,8333 West 1st Street,5/21/18 13:15
8046 Woodland Lane,Los Angeles,CA,90046,"$8,500",1923.0,11,Single-Family Home,"2,345",(310) 777-7800,3,3,2.0,2.0,75.0,,563.0,,100.0,,1.0,8.0,1.0,3.0,2.0,6.0,88.0,6.0,0.0,4.0,125.0,17.0,75.0,29.0,213.0,61.0,284.0,107.0,34.104634000000004,-118.364633,9,28824,3.14,12.1,40.7,1.78,61,3.4,2400.0,0.51,0.1,0.56,0.099,0.02,25,25,26,8,4,2,12,https://www.trulia.com/c/ca/los-angeles/8046-woodland-ln-los-angeles-ca-90046--1059601268,,8500.0,,2345.0,6.0,37.0,194102.0,2000.0,60371941022000.0,Block 2000,G5040,U,51445.0,U,S,535051.0,3009.0,34.1078099,-118.36224740000002,6,Shanice Thomas,female,black,low,8046 Woodland Lane,5/21/18 13:16
107 South Sweetzer Avenue #304,Los Angeles,CA,90048,"$4,295",,4,Multi-Family,"1,571",(310) 926-3884,3,3,2.0,2.0,8.0,,186.0,,32.0,,1.0,7.0,1.0,7.0,1.0,6.0,89.0,4.0,0.0,5.0,381.0,12.0,101.0,104.0,1287.0,145.0,781.0,228.0,34.073874,-118.370085,9,40201,3.14,12.2,40.1,1.5,65,3.6,2600.0,0.58,0.087,0.18,0.08800000000000001,9.0,25,28,22,7,3,5,14,https://www.trulia.com/c/ca/los-angeles/107-s-sweetzer-ave-304-los-angeles-ca-90048--2172585472,,4295.0,,1571.0,6.0,37.0,214800.0,1008.0,60372148001008.0,Block 1008,G5040,U,51445.0,U,S,17792.0,0.0,34.073544899999995,-118.3705305,7,Caleb Peterson,male,white,high,107 South Sweetzer Avenue #304,5/21/18 13:17
4600 Don Lorenzo Drive #54,Los Angeles,CA,90008,"$3,500",,20,,"1,657",Phone not provided,3,3,2.0,2.0,69.0,,334.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,90.0,8.0,0.0,0.0,19.0,1.0,2.0,2.0,19.0,1.0,35.0,11.0,34.001306,-118.355416,9,17718,3.14,12.4,38.4,1.21,53,3.8,450.0,0.67,0.067,1.0,0.18,8.8,63,94,32,4,8,7,17,https://www.trulia.com/c/ca/los-angeles/4600-don-lorenzo-dr-54-los-angeles-ca-90008--2077202337,,3500.0,,1657.0,6.0,37.0,236400.0,3003.0,60372364003003.0,Block 3003,G5040,U,51445.0,U,S,82106.0,0.0,33.9999055,-118.3572272,8,Charlie Myers,male,white,medium,4600 Don Lorenzo Drive #54,5/21/18 13:18
416 East 51st Street,Los Angeles,CA,90011,"$2,400",2017.0,29,Multi-Family,"1,121",(626) 807-6688,3,3,2.0,2.0,97.0,,339.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,25.0,0.0,4.0,136.0,26.0,6.0,9.0,105.0,1.0,35.0,7.0,33.996518,-118.266714,9,69688,3.14,12.7,37.4,1.86,57,3.4,3700.0,0.7,0.11,3.3,0.9,0.0097,89,99,78,24,61,10,5,https://www.trulia.com/c/ca/los-angeles/416-e-51st-st-los-angeles-ca-90011--2115477563,,2400.0,,1121.0,6.0,37.0,229300.0,1004.0,60372293001004.0,Block 1004,G5040,U,51445.0,U,S,28653.0,0.0,33.9959286,-118.2662985,9,Ronnie Miller,male,white,low,416 East 51st Street,5/21/18 13:19
11260 Mississippi Avenue #405,Los Angeles,CA,90025,"$5,695",,52,Multi-Family,"1,770",(424) 385-2684,3,3,2.0,2.0,37.0,2.0,576.0,,,,1.0,7.0,1.0,2.0,1.0,6.0,86.0,7.0,2.0,2.0,290.0,15.0,38.0,46.0,400.0,72.0,274.0,193.0,34.039959,-118.441786,9,40194,3.14,11.8,40.2,2.08,64,3.8,6600.0,0.3,0.054000000000000006,0.55,0.08900000000000001,0.0,39,49,30,8,8,4,12,https://www.trulia.com/c/ca/los-angeles/11260-mississippi-ave-405-los-angeles-ca-90025--2349241818,,5695.0,,1770.0,6.0,37.0,267700.0,2002.0,60372677002002.0,Block 2002,G5040,U,51445.0,U,S,21094.0,0.0,34.0405589,-118.4425837,10,Aubrey Murphy,female,white,high,11260 Mississippi Avenue #405,5/21/18 13:20
