Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,rent_max,rent_min,Sqft_max,Sqft_min,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
2472 Panorama Terrace,Los Angeles,CA,90039,"$8,500",1950.0,2,Single-Family Home,"1,589",(310) 908-4869,3,3,2.0,2.0,23.0,,316.0,,52.0,,1.0,9.0,1.0,7.0,1.0,7.0,91.0,5.0,0.0,3.0,144.0,10.0,51.0,39.0,179.0,41.0,107.0,88.0,34.104488,-118.27079,9,29710,3.14,12.2,39.9,1.6,56,2.7,1900.0,0.65,0.6,2.2,0.56,2.2,31,41,21,8,7,5,13,https://www.trulia.com/c/ca/los-angeles/2472-panorama-ter-los-angeles-ca-90039--2077347796,,8500.0,,1589.0,6.0,37.0,195100.0,3007.0,60371951003007.0,Block 3007,G5040,U,51445.0,U,S,49796.0,0.0,34.1056523,-118.2703625,1,Jalen Jackson,male,black,high,2472 Panorama Terrace,5/22/18 19:23
11911 Mayfield Avenue #3,Los Angeles,CA,90049,"$5,295",,11,Multi-Family,"1,600",(310) 780-4001,3,3,2.0,2.0,35.0,2.0,572.0,,,,1.0,2.0,1.0,8.0,1.0,6.0,94.0,2.0,0.0,3.0,181.0,14.0,28.0,42.0,236.0,42.0,227.0,185.0,34.049056,-118.466852,9,46697,3.14,11.6,40.5,1.63,61,3.3,1900.0,0.23,0.052000000000000005,1.4,0.078,0.0,31,37,26,7,6,5,13,https://www.trulia.com/c/ca/los-angeles/11911-mayfield-ave-3-los-angeles-ca-90049--2077415557,,5295.0,,1600.0,6.0,37.0,264302.0,1004.0,60372643021004.0,Block 1004,G5040,U,51445.0,U,S,38971.0,0.0,34.0485404,-118.4683092,2,Lamar Williams,male,black,medium,11911 Mayfield Avenue #3,5/22/18 19:24
945 South Sycamore Avenue,Los Angeles,CA,90036,"$2,995",1926.0,18,Single-Family Home,"1,600",(818) 778-1112,3,3,2.0,2.0,7.0,,91.0,,21.0,,1.0,4.0,1.0,7.0,1.0,4.0,88.0,3.0,0.0,3.0,157.0,17.0,32.0,59.0,354.0,101.0,184.0,91.0,34.058153999999995,-118.344566,9,47021,3.14,12.3,39.5,1.53,63,3.5,2200.0,0.71,0.096,0.16,0.099,62.0,45,59,30,11,9,6,10,https://www.trulia.com/c/ca/los-angeles/945-s-sycamore-ave-los-angeles-ca-90036--2115581494,,2995.0,,1600.0,6.0,37.0,216200.0,1003.0,60372162001003.0,Block 1003,G5040,U,51445.0,U,S,19593.0,0.0,34.0580347,-118.3450838,3,DaQuan Ronison,male,black,low,945 South Sycamore Avenue,5/22/18 19:26
801 South Lucerne Boulevard #406,Los Angeles,CA,90005,"$3,300",,70,Multi-Family,,(310) 395-7272,3,3,2.0,2.0,22.0,,269.0,,119.0,,1.0,7.0,1.0,7.0,1.0,4.0,67.0,26.0,0.0,5.0,308.0,25.0,54.0,75.0,368.0,50.0,247.0,78.0,34.060188000000004,-118.324988,9,47164,3.14,12.4,39.1,1.49,61,3.1,1500.0,0.6,0.12,0.17,0.12,11.0,62,82,42,27,19,6,13,https://www.trulia.com/c/ca/los-angeles/801-s-lucerne-blvd-406-los-angeles-ca-90005--2345842394,,3300.0,,,6.0,37.0,212702.0,1003.0,60372127021003.0,Block 1003,G5040,U,51445.0,U,S,42642.0,0.0,34.0592975,-118.3262013,4,Nia Harris,female,black,high,801 South Lucerne Boulevard #406,5/22/18 19:27
1035 Figueroa Terrace #5,Los Angeles,CA,90012,"$5,300",2018.0,4,,"1,790",(213) 814-8144,3,3,2.0,2.0,24.0,2.0,208.0,,,,1.0,6.0,1.0,4.0,1.0,5.0,73.0,13.0,0.0,9.0,230.0,29.0,60.0,44.0,319.0,110.0,85.0,65.0,34.06899600000001,-118.245933,9,34743,3.14,12.4,38.6,2.76,67,3.7,8300.0,0.44,0.2,2.1,0.31,0.93,70,84,56,27,33,4,13,https://www.trulia.com/c/ca/los-angeles/1035-figueroa-ter-5-los-angeles-ca-90012--2346608343,,5300.0,,1790.0,6.0,37.0,197700.0,1008.0,60371977001008.0,Block 1008,G5040,U,51445.0,U,S,25137.0,0.0,34.070432700000005,-118.2463088,5,Ebony James,female,black,medium,1035 Figueroa Terrace #5,5/22/18 19:28
1610 6th Avenue,Los Angeles,CA,90019,"$3,000",,10,Single-Family Home,,(213) 663-9631,3,3,2.0,2.0,216.0,,1215.0,,290.0,,0.0,0.0,0.0,0.0,1.0,4.0,83.0,15.0,0.0,0.0,197.0,30.0,17.0,25.0,213.0,28.0,139.0,39.0,34.043184000000004,-118.323648,9,57511,3.14,12.4,38.8,1.73,59,3.1,3000.0,0.7,0.1,0.18,0.11,20.0,76,93,59,23,32,6,10,https://www.trulia.com/c/ca/los-angeles/1610-6th-ave-los-angeles-ca-90019--2077231647,,3000.0,,,6.0,37.0,218120.0,3000.0,60372181203000.0,Block 3000,G5040,U,51445.0,U,S,21276.0,0.0,34.0426805,-118.323057,6,Shanice Thomas,female,black,low,1610 6th Avenue,5/22/18 19:29
11929 Courtleigh Drive #302,Los Angeles,CA,90066,"$4,195",,16,Multi-Family,"1,331",(310) 980-6396,3,3,2.0,2.0,26.0,5.0,276.0,,,,1.0,6.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,1.0,129.0,9.0,19.0,19.0,172.0,22.0,132.0,78.0,33.996687,-118.419404,9,42876,3.14,11.9,39.3,1.88,58,4.5,4400.0,0.48,0.051,0.2,0.17,160.0,51,66,37,10,19,5,12,https://www.trulia.com/c/ca/los-angeles/11929-courtleigh-dr-302-los-angeles-ca-90066--2172860397,,4195.0,,1331.0,6.0,37.0,275200.0,1000.0,60372752001000.0,Block 1000,G5040,U,51445.0,U,S,16169.0,0.0,33.9970099,-118.4196967,7,Caleb Peterson,male,white,high,11929 Courtleigh Drive #302,5/22/18 19:30
3121 London Street,Los Angeles,CA,90026,"$3,800",,6,Single-Family Home,"1,200",Phone not provided,3,3,2.0,2.0,23.0,,314.0,,51.0,,1.0,5.0,2.0,5.0,1.0,5.0,79.0,18.0,0.0,2.0,275.0,37.0,66.0,63.0,339.0,58.0,192.0,62.0,34.077494,-118.279393,9,84329,3.14,12.4,39.1,2.11,65,3.4,4400.0,0.54,0.21,0.89,0.23,0.047,69,85,53,25,27,6,9,https://www.trulia.com/c/ca/los-angeles/3121-london-st-los-angeles-ca-90026--1139560587,,3800.0,,1200.0,6.0,37.0,195802.0,1003.0,60371958021003.0,Block 1003,G5040,U,51445.0,U,S,17728.0,0.0,34.0775986,-118.2785165,8,Charlie Myers,male,white,medium,3121 London Street,5/22/18 19:32
1601 West Jefferson Boulevard,Los Angeles,CA,90018,"$2,800",1983.0,16,,"1,292",(323) 905-1111,3,3,2.0,2.0,71.0,,347.0,,,,2.0,4.0,1.0,5.0,1.0,5.0,82.0,18.0,0.0,0.0,143.0,28.0,4.0,11.0,94.0,16.0,69.0,27.0,34.025554,-118.304694,9,63926,3.14,12.5,38.3,1.62,55,3.0,3500.0,0.62,0.094,0.44,0.15,0.025,80,94,65,23,40,7,10,https://www.trulia.com/c/ca/los-angeles/1601-w-jefferson-blvd-los-angeles-ca-90018--2115507794,,2800.0,,1292.0,6.0,37.0,222100.0,2006.0,60372221002006.0,Block 2006,G5040,U,51445.0,U,S,23579.0,0.0,34.0264041,-118.3046886,9,Ronnie Miller,male,white,low,1601 West Jefferson Boulevard,5/22/18 19:33
147 North Berendo Street #2,Los Angeles,CA,90004,"$3,200",2009.0,13,Multi-Family,"1,410",(310) 713-2812,3,3,2.0,2.0,168.0,,1140.0,,189.0,,1.0,4.0,1.0,5.0,1.0,5.0,77.0,19.0,0.0,1.0,540.0,53.0,105.0,118.0,489.0,56.0,362.0,82.0,34.074117,-118.294215,9,107427,3.14,12.4,39.2,2.0,66,3.4,3200.0,0.47,0.18,0.48,0.19,0.00042,74,90,57,33,28,6,8,https://www.trulia.com/c/ca/los-angeles/147-n-berendo-st-2-los-angeles-ca-90004--2115446392,,3200.0,,1410.0,6.0,37.0,211202.0,1004.0,60372112021004.0,Block 1004,G5040,U,51445.0,U,S,22745.0,0.0,34.073601000000004,-118.2948,10,Aubrey Murphy,female,white,high,147 North Berendo Street #2,5/22/18 19:35
