Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
2627 Woodacres Road Northeast,Atlanta,GA,30345.0,"$1,700",,4.0,Single-Family Home,"1,196",,3.0,3.0,2.0,2.0,31.0,6.0,122.0,,,,1.0,2.0,1.0,4.0,1.0,5.0,94.0,4.0,0.0,0.0,73.0,11.0,16.0,6.0,34.0,2.0,19.0,10.0,33.863425,-84.301287,4,15380,3.14,10.1,35.3,1.6,56,2.6,3300.0,0.17,0.011000000000000001,0.35,0.23,2.4e-06,60,66,55,19,27,12,5,https://www.trulia.com/c/ca/atlanta/2627-woodacres-rd-ne-atlanta-ga-30345--1072287104,4048689676.0,13.0,89.0,21410.0,1002.0,130890214101002.0,Block 1002,G5040,U,3817.0,U,S,38625.0,0.0,33.8636477,-84.3007356,1,Jalen Jackson,male,black,high,2627 Woodacres Road Northeast,6/8/18 15:15
1352 Emory Road Northeast #FRONT BUNGALOW,Atlanta,GA,30306.0,"$3,250",,17.0,Multi-Family,"1,800",,3.0,3.0,2.0,2.0,5.0,,167.0,,15.0,,1.0,7.0,1.0,6.0,1.0,6.0,92.0,3.0,1.0,2.0,43.0,1.0,7.0,7.0,28.0,5.0,19.0,29.0,33.794616999999995,-84.334243,4,11479,3.14,10.1,34.9,1.38,56,2.6,26.0,0.41,0.011000000000000001,0.64,0.081,0.0,25,26,18,1,3,4,10,https://www.trulia.com/c/ca/atlanta/1352-emory-rd-ne-front-bungalow-atlanta-ga-30306--2092020286,4048198036.0,13.0,89.0,22401.0,3000.0,130890224013000.0,Block 3000,G5040,U,3817.0,U,S,231174.0,0.0,33.796478,-84.33297359999997,2,Lamar Williams,male,black,medium,1352 Emory Road Northeast #FRONT BUNGALOW,6/8/18 15:16
1287 Oak Grove Avenue SE,Atlanta,GA,30316.0,"$2,350",,15.0,Single-Family Home,,,3.0,3.0,2.0,2.0,17.0,,67.0,,25.0,,1.0,6.0,1.0,3.0,1.0,4.0,92.0,7.0,0.0,0.0,72.0,2.0,23.0,15.0,67.0,10.0,61.0,31.0,33.743255,-84.345442,4,13320,3.14,10.0,34.6,1.77,59,3.1,2600.0,0.5,0.011000000000000001,1.7,0.11,0.00049,41,50,33,1,12,7,10,https://www.trulia.com/c/ca/atlanta/1287-oak-grove-ave-se-atlanta-ga-30316--1070919655,4048266861.0,13.0,89.0,20900.0,1030.0,130890209001030.0,Block 1030,G5040,U,3817.0,U,S,28971.0,0.0,33.7427192,-84.3459252,3,DaQuan Robinson,male,black,low,1287 Oak Grove Avenue SE,6/8/18 15:17
1356 Akridge,Atlanta,GA,30314.0,"$1,200",1940.0,49.0,Single-Family Home,"1,132",,3.0,3.0,2.0,2.0,12.0,,55.0,,9.0,,1.0,2.0,1.0,1.0,1.0,2.0,74.0,23.0,0.0,0.0,22.0,2.0,3.0,6.0,10.0,0.0,11.0,6.0,33.758186,-84.432294,4,13140,3.14,10.1,34.5,1.51,56,2.7,1300.0,0.6,0.012,0.81,0.071,1.4000000000000001e-05,80,97,63,0,17,5,16,https://www.trulia.com/c/ca/atlanta/1356-akridge-atlanta-ga-30314--2349018509,4044652181.0,13.0,121.0,8400.0,2017.0,131210084002017.0,Block 2017,G5040,U,3817.0,U,S,23017.0,0.0,33.757793799999995,-84.4324162,4,Nia Harris,female,black,high,1356 Akridge,6/8/18 15:18
3887 Lake Manor Way,Atlanta,GA,30349.0,"$1,664",,5.0,Single-Family Home,"1,778",,3.0,3.0,2.0,2.0,104.0,,301.0,103.0,,,0.0,0.0,1.0,4.0,1.0,5.0,88.0,11.0,0.0,0.0,9.0,1.0,0.0,0.0,8.0,0.0,14.0,0.0,33.650504,-84.527751,4,2417,3.14,9.87,34.2,0.897,48,2.3,330.0,0.03,0.013000000000000001,0.48,0.051,5.6e-06,63,97,29,0,12,6,13,https://www.trulia.com/c/ca/atlanta/3887-lake-manor-way-atlanta-ga-30349--1001725097,4011596035.0,13.0,121.0,10304.0,2003.0,131210103042003.0,Block 2003,G5040,U,3817.0,U,S,1099143.0,0.0,33.6506771,-84.5269572,5,Ebony James,female,black,medium,3887 Lake Manor Way,6/8/18 15:19
2423 Melinda Drive Northeast,Atlanta,GA,30345.0,"$1,850",,4.0,Single-Family Home,"2,106",,3.0,3.0,2.0,2.0,31.0,6.0,122.0,,,,1.0,4.0,1.0,6.0,1.0,7.0,94.0,4.0,0.0,0.0,12.0,2.0,1.0,2.0,4.0,1.0,10.0,10.0,33.85536,-84.289702,4,14818,3.14,10.1,35.3,1.62,56,2.6,3700.0,0.14,0.011000000000000001,0.5,0.22,0.0,55,60,49,17,23,12,7,https://www.trulia.com/c/ca/atlanta/2423-melinda-dr-ne-atlanta-ga-30345--2092194813,4046269340.0,13.0,89.0,21605.0,1007.0,130890216051007.0,Block 1007,G5040,U,3817.0,U,S,116263.0,0.0,33.854817,-84.2861018,6,Shanice Thomas,female,black,low,2423 Melinda Drive Northeast,6/8/18 15:20
3753 Admiral Drive,Atlanta,GA,30341.0,"$2,300",1964.0,16.0,Single-Family Home,"1,127",,3.0,3.0,2.0,2.0,89.0,20.0,544.0,,,,1.0,4.0,1.0,7.0,1.0,8.0,89.0,9.0,0.0,0.0,65.0,7.0,5.0,9.0,111.0,7.0,35.0,17.0,33.902353999999995,-84.30104200000002,4,11591,3.14,10.1,35.6,1.27,56,2.4,1700.0,0.14,0.011000000000000001,1.1,0.68,0.0059,48,56,39,12,19,7,8,https://www.trulia.com/c/ca/atlanta/3753-admiral-dr-atlanta-ga-30341--2030502279,4017937959.0,13.0,89.0,21208.0,1014.0,130890212081014.0,Block 1014,G5040,U,3817.0,U,S,44584.0,0.0,33.9016176,-84.30056400000002,7,Caleb Peterson,male,white,high,3753 Admiral Drive,6/8/18 15:21
998 Center Street Northwest #D,Atlanta,GA,30318.0,"$2,250",,36.0,Multi-Family,"1,400",,3.0,3.0,2.0,2.0,5.0,,197.0,,11.0,,1.0,5.0,2.0,6.0,1.0,6.0,79.0,17.0,0.0,0.0,200.0,5.0,88.0,42.0,218.0,52.0,128.0,59.0,33.781957,-84.402785,4,21116,3.14,10.2,34.6,2.78,66,3.6,7400.0,0.12,0.012,0.57,0.068,0.00045999999999999996,55,55,53,5,6,1,1,https://www.trulia.com/c/ca/atlanta/998-center-st-nw-d-atlanta-ga-30318--2349072078,4044723392.0,13.0,121.0,600.0,1054.0,131210006001054.0,Block 1054,G5040,U,3817.0,U,S,10769.0,0.0,33.78187929999999,-84.40349040000002,8,Charlie Myers,male,white,medium,998 Center Street Northwest #D,6/8/18 15:22
1331 Arkwright Place Southeast,Atlanta,GA,30317.0,"$1,800",,68.0,Single-Family Home,"2,220",,3.0,3.0,2.0,2.0,4.0,,154.0,,12.0,,0.0,0.0,1.0,3.0,1.0,4.0,84.0,13.0,0.0,0.0,82.0,2.0,31.0,15.0,82.0,16.0,61.0,46.0,33.748977000000004,-84.344117,4,15218,3.14,10.1,34.6,1.75,58,3.0,2000.0,0.49,0.011000000000000001,1.8,0.1,0.0003,42,50,34,1,11,7,10,https://www.trulia.com/c/ca/atlanta/1331-arkwright-pl-se-atlanta-ga-30317--1070998862,4045567207.0,13.0,89.0,20500.0,2031.0,130890205002031.0,Block 2031,G5040,U,3817.0,U,S,36915.0,0.0,33.7483445,-84.3433615,9,Ronnie Miller,male,white,low,1331 Arkwright Place Southeast,6/8/18 15:23
375 Winding River Drive #F,Atlanta,GA,30350.0,"$1,150",1970.0,37.0,Multi-Family,"1,568",,3.0,3.0,2.0,2.0,1.0,,3.0,,1.0,,1.0,6.0,1.0,5.0,1.0,7.0,95.0,5.0,0.0,0.0,34.0,3.0,5.0,6.0,28.0,4.0,28.0,23.0,33.999479,-84.347937,4,11739,3.14,9.98,36.0,1.24,54,2.2,2000.0,0.054000000000000006,0.012,0.13,0.079,0.0011,49,60,39,6,9,8,7,https://www.trulia.com/c/ca/atlanta/375-winding-river-dr-f-atlanta-ga-30350--2030546823,4047236481.0,13.0,121.0,10119.0,3002.0,131210101193002.0,Block 3002,G5040,U,3817.0,U,S,59342.0,0.0,33.9982072,-84.34689559999998,10,Aubrey Murphy,female,white,high,375 Winding River Drive #F,6/8/18 15:24
