Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
1734 Cardinal Road,Jonesboro,GA,30238.0,$925 ,1964.0,1.0,Single-Family Home,"1,150",(435) 512-1309,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,97.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,11.0,1.0,13.0,8.0,33.463665999999996,-84.334858,4,6859,3.14,9.69,34.9,0.82,49,2.6,450.0,0.0054,0.01,0.47,0.087,1.1e-06,63,85,42,1,15,5,7,https://www.trulia.com/c/ca/p/ga/jonesboro/1734-cardinal-rd-jonesboro-ga-30238--2030226599,4026113456.0,13.0,63.0,40621.0,2014.0,130630406212014.0,Block 2014,G5040,U,3817.0,U,S,58769.0,0.0,33.463143,-84.3355108,1,Jalen Jackson,male,black,high,1734 Cardinal Road,6/28/18 19:43
923 Carlton Pointe Terrace,Palmetto,GA,30268.0,"$1,115 ",,30.0,Single-Family Home,"1,893",(470) 309-0291,3.0,3.0,2.0,2.0,2.0,15.0,7.0,,,,1.0,3.0,1.0,3.0,1.0,0.0,98.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,33.527772,-84.681627,4,2855,3.14,9.57,34.0,0.47200000000000003,46,1.8,14.0,0.21,0.013000000000000001,0.44,0.032,0.00045,51,58,44,5,20,9,11,https://www.trulia.com/c/ca/p/ga/palmetto/923-carlton-pointe-ter-palmetto-ga-30268--2030340976,4049018195.0,13.0,121.0,10400.0,3060.0,131210104003060.0,Block 3060,G5040,U,3817.0,U,S,1010857.0,0.0,33.5250296,-84.67613940000003,2,Lamar Williams,male,black,medium,923 Carlton Pointe Terrace,6/28/18 19:45
275 West Lane,Fayetteville,GA,30214.0,"$1,000 ",,52.0,Single-Family Home,"1,216",(844) 878-7303,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.52355,-84.565382,4,3483,3.14,9.7,34.1,0.95,50,2.6,250.0,0.023,0.012,2.9,0.049,0.0,66,87,46,5,22,8,5,https://www.trulia.com/c/ca/p/ga/fayetteville/275-west-ln-fayetteville-ga-30214--2352630569,4047500134.0,13.0,113.0,140204.0,1014.0,131131402041014.0,Block 1014,G5040,U,3817.0,U,S,13216.0,0.0,33.5236912,-84.5656527,3,DaQuan Robinson,male,black,low,275 West Lane,6/28/18 19:46
4035 North Quail Drive,Douglasville,GA,30135.0,"$1,295 ",1978.0,42.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,162.0,107.0,395.0,,,,1.0,6.0,1.0,5.0,1.0,0.0,98.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,1.0,2.0,3.0,33.694317,-84.768197,4,3120,3.14,9.63,34.3,0.59,45,1.7,50.0,0.0099,0.017,0.36,0.025,0.0,27,20,33,9,18,6,10,https://www.trulia.com/c/ca/p/ga/douglasville/4035-n-quail-dr-douglasville-ga-30135--2091904245,4048824359.0,13.0,97.0,80510.0,1008.0,130970805101008.0,Block 1008,G5040,U,3817.0,U,S,90504.0,0.0,33.6920312,-84.769377,4,Nia Harris,female,black,high,4035 North Quail Drive,6/28/18 19:47
3850 Notnomis Road,Franklin,GA,30217.0,"$1,500 ",1900.0,3.0,Single-Family Home,"2,200",(770) 301-1243,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.372656,-85.161749,4,156,3.14,9.37,34.3,0.264,43,1.5,4.3,0.13,0.013999999999999999,0.1,0.013000000000000001,0.0,18,1,34,0,18,12,16,https://www.trulia.com/c/ca/p/ga/franklin/3850-notnomis-rd-franklin-ga-30217--1073038156,4049631432.0,13.0,149.0,970200.0,2040.0,131499702002040.0,Block 2040,G5040,R,,,S,5597647.0,0.0,33.3777356,-85.154616,5,Ebony James,female,black,medium,3850 Notnomis Road,6/28/18 19:48
305 Malibu Drive,Fayetteville,GA,30214.0,"$1,000 ",,15.0,Single-Family Home,"1,216",(844) 405-4092,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.459427000000005,-84.45275699999998,4,4476,3.14,9.66,34.5,0.669,49,2.2,170.0,0.0082,0.01,0.19,0.066,4.2e-07,40,55,25,1,5,8,20,https://www.trulia.com/c/ca/p/ga/fayetteville/305-malibu-dr-fayetteville-ga-30214--2350380091,4045741081.0,13.0,113.0,140403.0,3020.0,131131404033020.0,Block 3020,G5040,U,3817.0,U,S,144255.0,0.0,33.4616223,-84.45265570000002,6,Shanice Thomas,female,black,low,305 Malibu Drive,6/28/18 19:49
177 Cotton Drive,Jackson,GA,30233.0,"$1,050 ",,12.0,Single-Family Home,"1,275",(770) 651-0040,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,27.0,1.0,2.0,2.0,18.0,1.0,7.0,1.0,33.302821,-83.96301700000002,4,2358,3.14,9.75,36.3,0.507,47,1.8,4.0,0.32,0.015,0.74,0.022000000000000002,0.0,46,39,52,0,30,5,22,https://www.trulia.com/c/ca/p/ga/jackson/177-cotton-dr-jackson-ga-30233--2030203192,4049215522.0,13.0,35.0,150200.0,1055.0,130351502001055.0,Block 1055,G5040,U,42076.0,C,S,111659.0,0.0,33.3032663,-83.9645515,7,Caleb Peterson,male,white,high,177 Cotton Drive,6/28/18 19:50
1368 Chatley Way,Woodstock,GA,30188.0,"$1,715 ",,11.0,Single-Family Home,"1,820",(404) 620-6357,3.0,3.0,2.0,2.0,,3.0,6.0,,1.0,,1.0,6.0,1.0,7.0,1.0,0.0,98.0,0.0,0.0,0.0,25.0,4.0,4.0,3.0,35.0,3.0,18.0,13.0,34.09218,-84.502907,4,6276,3.14,9.78,36.2,1.02,51,1.9,180.0,0.0043,0.013999999999999999,0.27,0.037000000000000005,0.0008,24,26,23,1,7,8,11,https://www.trulia.com/c/ca/p/ga/woodstock/1368-chatley-way-woodstock-ga-30188--1037640608,4016376813.0,13.0,57.0,90904.0,3005.0,130570909043005.0,Block 3005,G5040,U,3817.0,U,S,1683313.0,13140.0,34.0968421,-84.49574720000003,8,Charlie Myers,male,white,medium,1368 Chatley Way,6/28/18 19:55
100 Wesley Mill Drive,Villa Rica,GA,30180.0,"$1,045 ",,6.0,Multi-Family,"1,296",(706) 740-4082,3.0,3.0,2.0,2.0,99.0,80.0,239.0,,,,1.0,8.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.774104,-84.954635,4,4325,3.14,9.45,34.6,0.5329999999999999,43,1.5,4.3,0.033,0.025,0.054000000000000006,0.022000000000000002,0.00022,31,36,25,0,12,10,9,https://www.trulia.com/c/ca/p/ga/villa-rica/100-wesley-mill-dr-villa-rica-ga-30180--1002638567,4010498536.0,13.0,45.0,910104.0,2011.0,130459101042011.0,Block 2011,G5040,U,3817.0,U,S,3311202.0,13589.0,33.7799427,-84.9499895,9,Ronnie Miller,male,white,low,100 Wesley Mill Drive,
4006 Cinnamon Fern Lane,Woodstock,GA,30189.0,"$1,545 ",1993.0,62.0,Single-Family Home,"1,440",(678) 218-4300,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,99.0,0.0,0.0,0.0,31.0,4.0,4.0,2.0,31.0,0.0,35.0,21.0,34.108384,-84.569749,4,7647,3.14,9.77,36.2,0.93,50,1.8,45.0,0.023,0.015,0.48,0.048,0.002,22,19,25,2,6,5,12,https://www.trulia.com/c/ca/p/ga/woodstock/4006-cinnamon-fern-ln-woodstock-ga-30189--1073916299,4015680080.0,13.0,57.0,91005.0,2000.0,130570910052000.0,Block 2000,G5040,U,3817.0,U,S,1372481.0,0.0,34.1077148,-84.5722507,10,Aubrey Murphy,female,white,high,4006 Cinnamon Fern Lane,6/28/18 19:58
