Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,person id,people_name_selection/person_name,gender,racial category,education level,address_selection/property,timestamp inquiry sent out
592 Waterway Trail,Powder Springs,GA,30127.0,"$1,345 ",,34.0,Single-Family Home,"1,720",(770) 626-7800,3.0,3.0,2.0,2.0,,9.0,48.0,,17.0,,1.0,5.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,33.804291,-84.756893,4,2635,3.14,9.7,34.8,0.612,45,1.7,20.0,0.0082,0.019,0.12,0.026000000000000002,2.8999999999999997e-05,37,48,25,0,10,3,6,"https://www.trulia.com/c/cahref=""/p/ga/powder-springs/592-waterway-trl-powder-springs-ga-30127--1073896250""",4048013854.0,13.0,223.0,120601.0,1003.0,132231206011003.0,Block 1003,G5040,U,3817.0,U,S,2079083.0,493.0,33.8098657,-84.7499702,1,Jalen Jackson,male,black,high,592 Waterway Trail,6/20/18 18:58
106 Howard Avenue NW,Cartersville,GA,30121.0,"$1,300 ",,56.0,Single-Family Home,"1,215",(770) 691-2405,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,1.0,0.0,99.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,34.266943,-84.822165,4,224,3.14,9.59,36.3,0.52,46,1.7,92.0,0.0,0.019,0.22,0.062,0.0,33,17,48,3,16,4,13,"https://www.trulia.com/c/cahref=""/p/ga/cartersville/106-howard-ave-nw-cartersville-ga-30121--2091881598""",4047011898.0,13.0,15.0,960102.0,3082.0,130159601023082.0,Block 3082,G5040,U,14185.0,U,S,13404.0,0.0,34.2669729,-84.8215844,2,Lamar Williams,male,black,medium,106 Howard Avenue NW,6/20/18 18:59
6658 Marsh Avenue,Lithia Springs,GA,30122.0,"$1,295 ",,99.0,Single-Family Home,"1,588",(404) 800-6662,3.0,3.0,2.0,2.0,46.0,22.0,117.0,,,,1.0,5.0,1.0,5.0,1.0,0.0,98.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,8.0,2.0,33.792781,-84.662862,4,4319,3.14,9.84,34.6,0.945,50,2.1,520.0,0.2,0.016,0.12,0.03,2.7000000000000002e-05,45,49,41,9,16,6,15,"https://www.trulia.com/c/cahref=""/p/ga/lithia-springs/6658-marsh-ave-lithia-springs-ga-30122--1151282902""",4010685490.0,13.0,97.0,80202.0,3012.0,130970802023012.0,Block 3012,G5040,U,3817.0,U,S,39299.0,0.0,33.7922231,-84.661961,3,DaQuan Robinson,male,black,low,6658 Marsh Avenue,6/20/18 19:00
6359 Bells Ferry Road #640,Acworth,GA,30102.0,"$1,160 ",,68.0,Multi-Family,"1,248",(844) 558-2738,3.0,3.0,2.0,2.0,,2.0,20.0,1.0,,,1.0,5.0,1.0,8.0,1.0,0.0,98.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,23.0,0.0,8.0,5.0,34.102415,-84.580685,4,6453,3.14,9.78,36.1,0.8859999999999999,49,1.8,89.0,0.013000000000000001,0.016,0.34,0.051,0.00044,36,29,42,6,14,6,10,https://www.trulia.com/c/ca/p/ga/acworth/6359-bells-ferry-rd-640-acworth-ga-30102--2284332250,4004864669.0,13.0,57.0,91102.0,1006.0,130570911021006.0,Block 1006,G5040,U,3817.0,U,S,453527.0,8921.0,34.10018839999999,-84.5844289,4,Nia Harris,female,black,high,6359 Bells Ferry Road #640,6/20/18 19:01
3889 Pointers Way Southwest,Conyers,GA,30094.0,"$1,495 ",,20.0,Single-Family Home,"1,910",(770) 599-5453,3.0,3.0,2.0,2.0,,3.0,4.0,,1.0,,1.0,8.0,1.0,6.0,1.0,0.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.587423,-84.04691700000002,4,2261,3.14,9.77,35.5,0.7759999999999999,49,2.1,11.0,0.0032,0.01,0.12,0.036000000000000004,0.0057,23,29,16,0,7,4,16,"https://www.trulia.com/c/cahref=""/p/ga/conyers/3889-pointers-way-sw-conyers-ga-30094--1002972348""",4048566819.0,13.0,247.0,60405.0,1001.0,132470604051001.0,Block 1001,G5040,R,,,S,1696301.0,5132.0,33.585888399999995,-84.050127,5,Ebony James,female,black,medium,3889 Pointers Way Southwest,6/20/18 19:02
6780 Mableton Parkway Southeast #40,Mableton,GA,30126.0,"$1,100 ",,7.0,Multi-Family,"1,216",(470) 848-9071,3.0,3.0,2.0,2.0,,65.0,262.0,,61.0,,1.0,0.0,1.0,4.0,1.0,0.0,98.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,33.788373,-84.548303,4,10238,3.14,10.0,34.6,1.11,53,2.4,68.0,0.08,0.013999999999999999,1.3,0.04,0.011000000000000001,65,83,46,8,18,10,5,"https://www.trulia.com/c/cahref=""/p/ga/mableton/6780-mableton-pkwy-se-40-mableton-ga-30126--2091900291""",4049170757.0,13.0,67.0,31311.0,3001.0,130670313113001.0,Block 3001,G5040,U,3817.0,U,S,1019497.0,0.0,33.7873432,-84.5543893,6,Shanice Thomas,female,black,low,6780 Mableton Parkway Southeast #40,6/20/18 19:03
2984 Sloans Way,Marietta,GA,30062.0,"$1,600 ",1993.0,18.0,Single-Family Home,"1,972",(770) 374-9500,3.0,3.0,2.0,2.0,1.0,8.0,36.0,,,,1.0,9.0,1.0,8.0,1.0,0.0,98.0,1.0,0.0,0.0,20.0,1.0,0.0,2.0,30.0,4.0,44.0,17.0,34.021394,-84.48307700000002,4,8277,3.14,9.92,36.0,0.79,50,1.8,0.31,0.0085,0.013999999999999999,0.27,0.043,0.0,24,30,19,3,5,6,12,"https://www.trulia.com/c/cahref=""/p/ga/marietta/2984-sloans-way-marietta-ga-30062--2029606198""",4048645576.0,13.0,67.0,30314.0,3012.0,130670303143012.0,Block 3012,G5040,U,3817.0,U,S,404729.0,0.0,34.020549200000005,-84.4853554,7,Caleb Peterson,male,white,high,2984 Sloans Way,6/20/18 19:04
202 Clydesdale Lane Southeast,Mableton,GA,30126.0,"$1,400 ",,3.0,Single-Family Home,"2,246",(770) 691-2810,3.0,3.0,2.0,2.0,,65.0,262.0,,61.0,,1.0,6.0,1.0,4.0,1.0,0.0,98.0,2.0,0.0,0.0,11.0,0.0,1.0,3.0,13.0,1.0,5.0,1.0,33.801958,-84.548158,4,6873,3.14,10.1,34.7,1.16,55,2.6,56.0,0.14,0.013999999999999999,0.83,0.039,0.0024,51,69,32,4,11,11,6,"https://www.trulia.com/c/cahref=""/p/ga/mableton/202-clydesdale-ln-se-mableton-ga-30126--2091892727""",4049379696.0,13.0,67.0,31312.0,3021.0,130670313123021.0,Block 3021,G5040,U,3817.0,U,S,115889.0,0.0,33.8001051,-84.5465389,8,Charlie Myers,male,white,medium,202 Clydesdale Lane Southeast,6/20/18 19:35
230 Brittany Court #230,Duluth,GA,30096.0,"$1,450 ",2005.0,29.0,Multi-Family,,(404) 483-8678,3.0,3.0,2.0,2.0,221.0,98.0,405.0,,,,1.0,9.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,44.0,1.0,7.0,7.0,16.0,3.0,27.0,11.0,34.010405,-84.169596,4,7667,3.14,9.81,36.3,1.02,52,2.0,430.0,0.016,0.0098,0.64,0.19,0.0006799999999999999,38,54,22,7,9,7,13,"https://www.trulia.com/c/cahref=""/p/ga/duluth/230-brittany-ct-230-duluth-ga-30096--2179285048""",4048232357.0,13.0,135.0,50205.0,2001.0,131350502052001.0,Block 2001,G5040,U,3817.0,U,S,1851457.0,10430.0,34.008604,-84.1752897,9,Ronnie Miller,male,white,low,230 Brittany Court #230,6/20/18 19:36
4299 Buckingham Place,Duluth,GA,30096.0,"$1,395 ",,4.0,Single-Family Home,"1,372",(855) 684-7368,3.0,3.0,2.0,2.0,226.0,101.0,433.0,,,,1.0,7.0,1.0,8.0,1.0,0.0,97.0,2.0,0.0,0.0,15.0,2.0,3.0,0.0,27.0,3.0,7.0,5.0,33.963002,-84.165933,4,12397,3.14,9.87,36.2,1.37,55,2.3,430.0,0.026000000000000002,0.0097,1.4,0.38,0.0019,57,72,42,18,13,8,5,"https://www.trulia.com/c/cahref=""/p/ga/duluth/4299-buckingham-pl-duluth-ga-30096--1005228713""",4015920342.0,13.0,135.0,50314.0,4008.0,131350503144008.0,Block 4008,G5040,U,3817.0,U,S,100596.0,0.0,33.964740500000005,-84.1657593,10,Aubrey Murphy,female,white,high,4299 Buckingham Place,6/20/18 19:37
